obs_id,true_value,meas_value,corr_value,diff(%)
0,  4.47328   3.40592 -0.248269  0.439914,  4.35242   3.46797 -0.208884  0.421692,  4.33697   3.46064 -0.208884  0.421692,-3.04728   1.6067 -15.8638 -4.14219
4, -5.27604  -3.45859 -0.291101  0.392372,  -5.0354  -2.96111 -0.303564  0.423744, -5.10613  -3.02265 -0.303564  0.423744,-3.22043 -12.6045  4.28139  7.99535
17,  10.0456  -1.68359 -0.493217 -0.342972,  10.1235  -2.12318 -0.465638 -0.316861,  10.0435  -2.05848 -0.465638 -0.316861,-0.0207907    22.2671   -5.59172   -7.61339
18, 5.70965  4.29691 -0.38613 0.451551,  5.90501   4.25649 -0.395814  0.417401,  5.87863   4.21591 -0.395814  0.417401,  2.9597 -1.88501  2.50789 -7.56278
0,  4.46501   3.42058 -0.248269  0.439914,  4.42944   3.75522 -0.242435  0.379209,  4.41162   3.70512 -0.242435  0.379209,-1.19561  8.31836 -2.35002 -13.7993
4, -5.28574  -3.44551 -0.291101  0.392372, -5.50134   -3.0256 -0.292284  0.357582, -5.43271  -3.02277 -0.292284  0.357582, 2.78053 -12.2692 0.406235 -8.86671
17,  10.0292  -1.69502 -0.493217 -0.342972,  10.0658  -1.68534 -0.474578 -0.314604,  10.0591  -1.75367 -0.474578 -0.314604,0.298355  3.46001  -3.7791 -8.27121
18, 5.69677  4.31196 -0.38613 0.451551,  5.30824   4.39367 -0.405073  0.509628,  5.40745   4.36479 -0.405073  0.509628,-5.07871  1.22518  4.90597  12.8617
0,  4.45673   3.43525 -0.248269  0.439914,  4.1949  3.66666 -0.29256  0.43944,  4.2319  3.67596 -0.29256  0.43944, -5.04487   7.00701   17.8399 -0.107804
4, -5.29545  -3.43243 -0.291101  0.392372, -5.27953  -3.50355 -0.273166  0.402378, -5.30848  -3.41565 -0.273166  0.402378, 0.246215 -0.488829  -6.16101   2.55006
17,  10.0127  -1.70646 -0.493217 -0.342972,  10.0248  -1.98251  -0.47698 -0.268336,  10.0281  -1.94347  -0.47698 -0.268336,0.153785  13.8891 -3.29204 -21.7615
18,  5.6839  4.32701 -0.38613 0.451551,  5.45643   4.55243 -0.368019  0.450673,  5.44542   4.52185 -0.368019  0.450673,  -4.1957   4.50272  -4.69051 -0.194376
0,  4.44846   3.44991 -0.248269  0.439914,  3.89698   3.53937 -0.209796  0.462384,  3.95516   3.56638 -0.209796  0.462384,-11.0891  3.37605 -15.4966  5.10773
4, -5.30515  -3.41935 -0.291101  0.392372, -5.22738  -3.62853 -0.257289  0.451783, -5.24339  -3.58806 -0.257289  0.451783, -1.1641  4.93405 -11.6152  15.1416
17,  9.99627  -1.71789 -0.493217 -0.342972,  9.88363  -1.63051 -0.477543 -0.306729,  9.90653  -1.68797 -0.477543 -0.306729,-0.89778 -1.74148 -3.17795 -10.5673
18, 5.67103  4.34206 -0.38613 0.451551,  5.50466   4.56544 -0.395517  0.464665,  5.49184    4.5604 -0.395517  0.464665,-3.15983  5.02837  2.43105  2.90429
0,  4.44018   3.46457 -0.248269  0.439914,   4.5204   3.16415 -0.248204  0.434901,  4.41835   3.23845 -0.248204  0.434901, -0.491595   -6.52685 -0.0262348   -1.13961
4, -5.31485  -3.40627 -0.291101  0.392372, -5.53895   -3.3108 -0.243327  0.383094, -5.48779  -3.35772 -0.243327  0.383094, 3.25379 -1.42525 -16.4117 -2.36457
17,  9.97983  -1.72932 -0.493217 -0.342972,  10.3251  -1.70847 -0.469675 -0.272224,  10.2478  -1.70653 -0.469675 -0.272224, 2.68483 -1.31811 -4.77317  -20.628
18, 5.65816  4.35712 -0.38613 0.451551,  5.60711     4.548 -0.380776  0.492725,  5.58428   4.55306 -0.380776  0.492725,-1.30574  4.49701 -1.38653  9.11837
0,  4.43191   3.47924 -0.248269  0.439914,  4.15352   3.78349 -0.229949  0.376775,  4.19928    3.6888 -0.229949  0.376775,-5.24899  6.02332 -7.37939 -14.3526
4, -5.32455  -3.39319 -0.291101  0.392372, -5.19872  -3.21574 -0.232742  0.369042, -5.25161   -3.2388 -0.232742  0.369042, -1.3699 -4.55004 -20.0476 -5.94589
17,  9.96339  -1.74075 -0.493217 -0.342972,  9.83959  -1.79755  -0.47142 -0.328065,   9.9095  -1.78314  -0.47142 -0.328065,-0.540902    2.4347  -4.41927  -4.34653
18, 5.64529  4.37217 -0.38613 0.451551,  5.57219    4.2927 -0.337516  0.498406,  5.57222   4.34202 -0.337516  0.498406,  -1.2943 -0.689631  -12.5899   10.3766
0,  4.42363    3.4939 -0.248269  0.439914,  4.49811   3.53007 -0.276234  0.430759,  4.44337   3.56076 -0.276234  0.430759,0.446177  1.91353   11.264 -2.08118
4, -5.33426  -3.38011 -0.291101  0.392372, -5.39865  -3.65935 -0.300246  0.400421, -5.37406  -3.58215 -0.300246  0.400421,0.746231  5.97722  3.14136  2.05146
17,  9.94695  -1.75219 -0.493217 -0.342972,  9.75814  -1.85928 -0.497165 -0.303154,  9.78221  -1.84759 -0.497165 -0.303154,-1.65616  5.44466 0.800538 -11.6097
18, 5.63242  4.38722 -0.38613 0.451551,  5.99014   4.23907 -0.377449   0.45021,  5.91357   4.26021 -0.377449   0.45021,  4.99162  -2.89495  -2.24815 -0.296973
0,  4.41536   3.50857 -0.248269  0.439914,  4.09626   3.30507 -0.211589  0.410165,  4.15665    3.3531 -0.211589  0.410165,-5.85911 -4.43096 -14.7745 -6.76244
4, -5.34396  -3.36703 -0.291101  0.392372, -5.13416  -3.16648 -0.308752  0.373885,  -5.1787  -3.23823 -0.308752  0.373885,-3.09252 -3.82552  6.06349 -4.71164
17,  9.93051  -1.76362 -0.493217 -0.342972,  9.98303  -1.77166 -0.474635  -0.41344,  9.94439  -1.78734 -0.474635  -0.41344, 0.13974  1.34512 -3.76753  20.5462
18, 5.61955  4.40227 -0.38613 0.451551,  5.41116   4.53092 -0.362813  0.506838,  5.49845   4.48556 -0.362813  0.506838,-2.15495  1.89197 -6.03873  12.2438
0,  4.40708   3.52323 -0.248269  0.439914,  4.71516   3.44504 -0.174301  0.421804,  4.61455   3.43113 -0.174301  0.421804, 4.70772 -2.61393 -29.7935 -4.11676
4, -5.35366  -3.35395 -0.291101  0.392372, -5.53872  -3.02856 -0.315493  0.388998, -5.47645  -3.06364 -0.315493  0.388998,  2.29348  -8.65594   8.37896 -0.859901
17,  9.91407  -1.77505 -0.493217 -0.342972,  9.46133  -1.88519 -0.516364 -0.374103,  9.54442  -1.87009 -0.516364 -0.374103,-3.72858   5.3541  4.69306  9.07668
18, 5.60668  4.41732 -0.38613 0.451551,  5.60142   4.29213 -0.404855  0.529152,  5.58079   4.32966 -0.404855  0.529152,-0.461811  -1.98452   4.84928   17.1855
0,   4.3988   3.53789 -0.248269  0.439914,  4.61581   3.39983 -0.281276  0.490583,   4.6142   3.40813 -0.281276  0.490583, 4.89671 -3.66775  13.2949   11.518
4, -5.36337  -3.34087 -0.291101  0.392372, -5.32708  -2.73677 -0.298044  0.346798,  -5.3555  -2.79282 -0.298044  0.346798,-0.146615  -16.4046   2.38496  -11.6151
17,  9.89763  -1.78648 -0.493217 -0.342972,  9.64088  -1.69305 -0.487932 -0.337171,  9.62073  -1.72669 -0.487932 -0.337171,-2.79767 -3.34719 -1.07154 -1.69156
18, 5.59381  4.43237 -0.38613 0.451551,   5.3428   4.80899 -0.436145  0.503625,  5.38268   4.72668 -0.436145  0.503625,-3.77424   6.6398   12.953  11.5323
0,  4.39053   3.55256 -0.248269  0.439914, 4.34121  3.79417 -0.20596  0.42613, 4.38841  3.72811 -0.20596  0.42613,-0.0482862    4.94167   -17.0415   -3.13343
4, -5.37307   -3.3278 -0.291101  0.392372,-5.69682 -3.27787 -0.29055 0.353445,-5.63777  -3.1894 -0.29055 0.353445,  4.92645   -4.1588 -0.189297  -9.92103
17,  9.88119  -1.79792 -0.493217 -0.342972,  9.93781  -2.17728 -0.469147  -0.36717,   9.8785  -2.09912 -0.469147  -0.36717,-0.0272266     16.753    -4.8801    7.05522
18, 5.58094  4.44743 -0.38613 0.451551,  5.67002   4.74065 -0.426588  0.468358,  5.61629   4.74104 -0.426588  0.468358,0.633369  6.60184  10.4779   3.7221
0,  4.38225   3.56722 -0.248269  0.439914,  4.35137   4.00538 -0.172023  0.489368,  4.35686   3.95873 -0.172023  0.489368,-0.579549   10.9752  -30.7111   11.2418
4, -5.38277  -3.31472 -0.291101  0.392372, -5.81171  -3.38523 -0.270458  0.387758, -5.78239  -3.34814 -0.270458  0.387758, 7.42389  1.00836 -7.09153 -1.17601
17,  9.86475  -1.80935 -0.493217 -0.342972,  10.1471  -1.85553 -0.500153 -0.351805,  10.0964  -1.90105 -0.500153 -0.351805, 2.3479 5.06818 1.40622 2.57545
18, 5.56807  4.46248 -0.38613 0.451551,  5.34363     4.395 -0.435636   0.44561,  5.38963   4.45934 -0.435636   0.44561,   -3.2047 -0.0703211     12.821   -1.31562
0,  4.37398   3.58188 -0.248269  0.439914,  4.32073   3.59701 -0.222036  0.428536,  4.32598   3.66414 -0.222036  0.428536,-1.09743   2.2965 -10.5666 -2.58633
4, -5.39248  -3.30164 -0.291101  0.392372, -5.72751  -3.37821 -0.267424  0.409105, -5.73888  -3.37049 -0.267424  0.409105, 6.42383  2.08528 -8.13355  4.26466
17,  9.84831  -1.82078 -0.493217 -0.342972,  9.78489  -1.96061 -0.511444 -0.300367,  9.83736  -1.95192 -0.511444 -0.300367,-0.111158   7.20227   3.69549  -12.4224
18,  5.5552  4.47753 -0.38613 0.451551, 5.71545  4.13498  -0.4101 0.467728, 5.65492  4.19547  -0.4101 0.467728, 1.79508 -6.29952  6.20776  3.58254
0,   4.3657   3.59655 -0.248269  0.439914,  4.04073   3.57103 -0.279508  0.330177,  4.09003   3.58984 -0.279508  0.330177, -6.31457 -0.186483   12.5826  -24.9452
4, -5.40218  -3.28856 -0.291101  0.392372, -5.21769  -3.49357 -0.232678  0.390311,   -5.312  -3.46928 -0.232678  0.390311, -1.66936   5.49556  -20.0697 -0.525163
17,  9.83187  -1.83221 -0.493217 -0.342972,  9.83421  -1.86906 -0.523507 -0.316106,  9.83169  -1.88566 -0.523507 -0.316106,-0.00176537      2.9168     6.14142    -7.83339
18, 5.54233  4.49258 -0.38613 0.451551,  5.94056   4.17776 -0.337606  0.416885,  5.88749   4.18353 -0.337606  0.416885, 6.22775 -6.87926 -12.5668 -7.67696
0,  4.35743   3.61121 -0.248269  0.439914, 4.63678  4.05939 -0.25305 0.423426, 4.53782  3.97802 -0.25305 0.423426,  4.1399  10.1575  1.92578 -3.74793
4, -5.41188  -3.27548 -0.291101  0.392372, -5.33541  -2.99555 -0.278786  0.411378, -5.33277  -3.07754 -0.278786  0.411378, -1.4618 -6.04297 -4.23051  4.84384
17,  9.81543  -1.84365 -0.493217 -0.342972,  9.70806  -2.05781 -0.463181 -0.350286,  9.72717  -2.02914 -0.463181 -0.350286,-0.899184    10.061   -6.0898   2.13256
18, 5.52945  4.50763 -0.38613 0.451551,   5.5374   4.67556 -0.382236  0.452595,   5.5976   4.59051 -0.382236  0.452595, 1.23245   1.8386 -1.00838 0.231178
0,  4.34915   3.62588 -0.248269  0.439914,  3.98279   3.58025 -0.261623    0.4439,  4.08012   3.65368 -0.261623    0.4439,-6.18588 0.766806  5.37873 0.906202
4, -5.42159   -3.2624 -0.291101  0.392372, -5.26328  -2.92972 -0.338035  0.430758, -5.27751  -2.95354 -0.338035  0.430758,-2.65747 -9.46722  16.1229   9.7831
17,  9.79899  -1.85508 -0.493217 -0.342972,  10.2311  -1.96393 -0.532357 -0.335441,  10.1384  -1.97758 -0.532357 -0.335441, 3.4633 6.60339 7.93574 -2.1959
18, 5.51658  4.52269 -0.38613 0.451551,  5.56872   4.36539 -0.425977  0.517208,  5.57146   4.40838 -0.425977  0.517208,0.994674 -2.52736  10.3197  14.5404
0,  4.34088   3.64054 -0.248269  0.439914,   3.6993   3.69416 -0.206577   0.47756,  3.76575    3.6897 -0.206577   0.47756, -13.249  1.35035 -16.7931  8.55765
4, -5.43129  -3.24932 -0.291101  0.392372, -5.18969  -3.65473 -0.282547  0.324326, -5.20716  -3.52763 -0.282547  0.324326,-4.12661  8.56508 -2.93859 -17.3421
17,  9.78255  -1.86651 -0.493217 -0.342972,   10.055  -1.98863 -0.424495 -0.366169,   10.067  -1.98875 -0.424495 -0.366169, 2.90818  6.54922 -13.9335  6.76345
18, 5.50371  4.53774 -0.38613 0.451551,  5.95441   4.31335 -0.414549  0.431367,  5.88371   4.33306 -0.414549  0.431367, 6.90436 -4.51048  7.35998 -4.46989
0,   4.3326    3.6552 -0.248269  0.439914,  4.17649   3.72438 -0.196803    0.3887,  4.10214   3.72075 -0.196803    0.3887,-5.31918  1.79312 -20.7299 -11.6419
4, -5.44099  -3.23624 -0.291101  0.392372, -5.56689   -3.1314 -0.293344  0.400072, -5.50453   -3.1998 -0.293344  0.400072, 1.16777 -1.12592 0.770414  1.96232
17,  9.76611  -1.87794 -0.493217 -0.342972,  9.23487  -1.97808 -0.459835 -0.347734,  9.38045   -1.9821 -0.459835 -0.347734, -3.9489  5.54621 -6.76827  1.38845
18, 5.49084  4.55279 -0.38613 0.451551, 5.52623  4.59856 -0.39188 0.457098, 5.58751  4.55392 -0.39188 0.457098, 1.76054 0.024728  1.48904  1.22856
0,  4.32432   3.66987 -0.248269  0.439914,   4.3273    4.0084 -0.236943  0.396301,   4.2859    3.9595 -0.236943  0.396301,-0.888544   7.89223    -4.562  -9.91401
4,  -5.4507  -3.22316 -0.291101  0.392372, -5.65178  -3.06055 -0.304116  0.421577, -5.62733  -3.08291 -0.304116  0.421577, 3.24056 -4.35152   4.4707  7.44311
17,  9.74967  -1.88938 -0.493217 -0.342972,  9.49205    -2.076 -0.443438 -0.353112,  9.46949  -2.06135 -0.443438 -0.353112,-2.87367  9.10238 -10.0927  2.95645
18, 5.47797  4.56784 -0.38613 0.451551,  5.49671   4.85455 -0.384748  0.426318,  5.51058   4.80362 -0.384748  0.426318, 0.595284   5.16165 -0.358025  -5.58802
0,  4.31605   3.68453 -0.248269  0.439914,  4.48344    3.4132 -0.249842   0.44537,  4.44681   3.51302 -0.249842   0.44537, 3.02966 -4.65494 0.633507  1.24017
4,  -5.4604  -3.21008 -0.291101  0.392372, -5.27173  -3.31561 -0.236706  0.411035, -5.33665   -3.2717 -0.236706  0.411035,-2.26631  1.91942  -18.686  4.75648
17,  9.73323  -1.90081 -0.493217 -0.342972,  9.62861  -1.62132  -0.44107 -0.353165,  9.59765   -1.7018  -0.44107 -0.353165,-1.39296 -10.4699 -10.5728  2.97196
18,  5.4651  4.58289 -0.38613 0.451551,  5.27608   4.54405 -0.370425  0.408795,  5.31561   4.59276 -0.370425  0.408795,-2.73536 0.215253 -4.06734 -9.46873
0,  4.30777   3.69919 -0.248269  0.439914,  4.42549   3.62399 -0.244263  0.474968,  4.42782   3.60697 -0.244263  0.474968, 2.78683 -2.49315 -1.61373  7.96841
4,  -5.4701    -3.197 -0.291101  0.392372,  -5.5207  -3.27699 -0.273975  0.377522, -5.48945  -3.27371 -0.273975  0.377522,0.353629  2.39946 -5.88334 -3.78456
17,  9.71679  -1.91224 -0.493217 -0.342972,  9.92267  -2.03029 -0.489598 -0.354894,    9.862  -1.97389 -0.489598 -0.354894,  1.49449   3.22376 -0.733794   3.47598
18, 5.45223  4.59795 -0.38613 0.451551,  5.42137   4.35796 -0.381356   0.49125,   5.4003   4.40247 -0.381356   0.49125,-0.952453  -4.25127  -1.23642   8.79185
0,   4.2995   3.71386 -0.248269  0.439914,  4.29914   3.91055 -0.286099  0.439706,  4.32047   3.85918 -0.286099  0.439706,  0.487839    3.91296    15.2373 -0.0472188
4, -5.47981  -3.18392 -0.291101  0.392372, -5.46857  -3.20919 -0.258457  0.368237, -5.47387  -3.21848 -0.258457  0.368237,-0.108362   1.08517  -11.2141  -6.15093
17,  9.70035  -1.92367 -0.493217 -0.342972,   9.5621  -1.84195 -0.478598 -0.355637,  9.61265  -1.86756 -0.478598 -0.355637,-0.90409 -2.91686 -2.96409  3.69271
18, 5.43936    4.613 -0.38613 0.451551,  5.19426    4.5858 -0.421568  0.447677,  5.22856   4.55592 -0.421568  0.447677, -3.87542  -1.23726   9.17769 -0.857874
0,  4.29122   3.72852 -0.248269  0.439914,  3.99768   3.80972 -0.243312  0.435265,  4.05361   3.82112 -0.243312  0.435265,-5.53716  2.48359  -1.9967 -1.05687
4, -5.48951  -3.17085 -0.291101  0.392372, -5.90529  -3.13541 -0.282382   0.38031, -5.83006  -3.14798 -0.282382   0.38031,  6.20373 -0.721088  -2.99533  -3.07419
17,   9.6839  -1.93511 -0.493217 -0.342972,  10.4168  -1.55923 -0.530331 -0.419521,  10.2705  -1.61647 -0.530331 -0.419521, 6.05771 -16.4661   7.5249  22.3192
18, 5.42649  4.62805 -0.38613 0.451551,  5.42156   4.54345 -0.400639  0.452608,  5.38475   4.54835 -0.400639  0.452608,-0.769162   -1.7221   3.75764  0.234247
0,  4.28295   3.74319 -0.248269  0.439914,   4.1924   3.62244 -0.287769  0.395383,  4.16609   3.66028 -0.287769  0.395383,-2.72845 -2.21473  15.9099 -10.1226
4, -5.49921  -3.15777 -0.291101  0.392372, -5.71321  -3.23483 -0.312712  0.420855,  -5.7358  -3.21697 -0.312712  0.420855,4.30226 1.87491 7.42378 7.25907
17,  9.66746  -1.94654 -0.493217 -0.342972,  9.82025  -2.10568 -0.480637 -0.371288,  9.89747  -2.02088 -0.480637 -0.371288,2.37914 3.81911 -2.5506 8.25607
18, 5.41362   4.6431 -0.38613 0.451551,  5.38965   4.44927 -0.388799  0.491242,  5.38643   4.46973 -0.388799  0.491242,-0.502133   -3.7339  0.691258   8.79005
0,  4.27467   3.75785 -0.248269  0.439914,  4.37643   3.53779 -0.211657   0.46494,   4.3375   3.56218 -0.211657   0.46494,  1.4699  -5.2069 -14.7471  5.68888
4, -5.50891  -3.14469 -0.291101  0.392372,  -5.3807  -2.89872 -0.342164  0.387093,  -5.4459  -2.95301 -0.342164  0.387093,-1.14386 -6.09512  17.5411 -1.34548
17,  9.65102  -1.95797 -0.493217 -0.342972,  9.91419  -2.22158 -0.528701 -0.327278,   9.9082  -2.18789 -0.528701 -0.327278, 2.66479  11.7428  7.19445 -4.57602
18, 5.40075  4.65815 -0.38613 0.451551,  5.29468   4.51989 -0.403159  0.479479,  5.30867   4.51383 -0.403159  0.479479,-1.70489 -3.09823  4.41025  6.18496
0,   4.2664   3.77251 -0.248269  0.439914,  4.35475   3.97015 -0.247292  0.450937,   4.3503    3.9002 -0.247292  0.450937,  1.96668   3.38463 -0.393792   2.50572
4, -5.51862  -3.13161 -0.291101  0.392372, -5.67347  -3.16321 -0.334372    0.3778, -5.63495   -3.1235 -0.334372    0.3778, 2.10791 -0.25889  14.8646 -3.71385
17,  9.63458   -1.9694 -0.493217 -0.342972,  9.78361  -2.13712 -0.504645 -0.375452,  9.80274  -2.14826 -0.504645 -0.375452,1.74538 9.08188 2.31706 9.46992
18, 5.38788   4.6732 -0.38613 0.451551,  5.69139    4.5196 -0.351866  0.480273,  5.62099   4.52142 -0.351866  0.480273, 4.32673 -3.24795  -8.8736  6.36086
0,  4.25812   3.78718 -0.248269  0.439914,  4.43287   3.78302 -0.302713  0.436641,  4.41652   3.80652 -0.302713  0.436641,  3.71985  0.510886   21.9295 -0.744005
4, -5.52832  -3.11853 -0.291101  0.392372, -5.37018  -3.25121 -0.293449  0.345904, -5.41919  -3.22632 -0.293449  0.345904,-1.97402  3.45655 0.806676 -11.8428
17,  9.61814  -1.98083 -0.493217 -0.342972,  9.85328  -2.43661 -0.563648 -0.356321,  9.84109  -2.38742 -0.563648 -0.356321,2.31801 20.5259 14.2799 3.89205
18,   5.375  4.68826 -0.38613 0.451551,  5.62837   5.06522 -0.408692  0.464521,  5.62478   4.97116 -0.408692  0.464521,4.64694 6.03438 5.84322 2.87248
0,  4.24985   3.80184 -0.248269  0.439914,  4.34491   3.94853 -0.277668  0.398886,  4.35595   3.92571 -0.277668  0.398886,  2.4967  3.25805  11.8414 -9.32636
4, -5.53802  -3.10545 -0.291101  0.392372, -5.19699  -2.82596 -0.295297  0.431149, -5.23832  -2.89494 -0.295297  0.431149,-5.41179 -6.77881  1.44141  9.88281
17,   9.6017  -1.99227 -0.493217 -0.342972,  9.24219  -2.33052 -0.500775 -0.316549,  9.34572  -2.34264 -0.500775 -0.316549,-2.66604  17.5865  1.53246 -7.70432
18, 5.36213  4.70331 -0.38613 0.451551,  5.34951   5.31014 -0.395215  0.467199,  5.39616   5.25253 -0.395215  0.467199,0.634555  11.6774  2.35273  3.46549
0,  4.24157    3.8165 -0.248269  0.439914,  4.29769   3.45626 -0.212261  0.434286,  4.30663   3.54235 -0.212261  0.434286, 1.53399 -7.18327 -14.5038 -1.27928
4, -5.54773  -3.09237 -0.291101  0.392372,  -5.6823  -3.02326 -0.311392  0.409251, -5.60503  -2.99791 -0.311392  0.409251, 1.0329 -3.0545 6.97026 4.30171
17,  9.58526   -2.0037 -0.493217 -0.342972,  9.67308  -1.85861 -0.519922 -0.354783,  9.61174  -1.94683 -0.519922 -0.354783,0.276245 -2.83843  5.41446  3.44358
18, 5.34926  4.71836 -0.38613 0.451551,  5.46351    5.1307 -0.449079  0.529447,  5.44899   5.15538 -0.449079  0.529447,1.86432 9.26211 16.3025 17.2508
0,  4.23329   3.83117 -0.248269  0.439914,  4.38796   3.83047 -0.207006  0.487055,  4.37223    3.7819 -0.207006  0.487055, 3.28202 -1.28587 -16.6202  10.7159
4, -5.55743  -3.07929 -0.291101  0.392372, -5.26499  -3.44606 -0.308409  0.417335, -5.32739  -3.36378 -0.308409  0.417335,-4.13926  9.23878  5.94569  6.36206
17,  9.56882  -2.01513 -0.493217 -0.342972,  9.72273  -1.27958 -0.476489 -0.330186,  9.70002  -1.40045 -0.476489 -0.330186,  1.3711 -30.5034 -3.39167 -3.72812
18, 5.33639  4.73341 -0.38613 0.451551,  4.83748   4.59486 -0.428889   0.44784,  4.94379   4.69757 -0.428889   0.44784,   -7.357 -0.757131   11.0736 -0.821759
0,  4.22502   3.84583 -0.248269  0.439914,  4.16352   3.91552 -0.235637  0.411201,  4.19937   3.89436 -0.235637  0.411201,-0.607019   1.26199  -5.08816  -6.52706
4, -5.56713  -3.06621 -0.291101  0.392372,  -5.6536  -3.00368 -0.265979  0.359604, -5.59719  -3.06553 -0.265979  0.359604,  0.539934 -0.0222773   -8.63003   -8.35125
17,  9.55238  -2.02656 -0.493217 -0.342972,  9.65396  -2.39748 -0.492479 -0.360062,  9.65929  -2.22196 -0.492479 -0.360062,  1.11914   9.64156 -0.149623   4.98271
18, 5.32352  4.74846 -0.38613 0.451551,  5.15425   4.50876 -0.402942  0.424675,   5.1143   4.54497 -0.402942  0.424675,-3.93007 -4.28538   4.3541 -5.95195
0,  4.21674   3.86049 -0.248269  0.439914,  4.63574   4.44465 -0.283327  0.444742,  4.55646   4.34919 -0.283327  0.444742,8.05643 12.6589 14.1208 1.09741
4, -5.57684  -3.05313 -0.291101  0.392372, -5.74365  -2.62428 -0.254686  0.408715, -5.71911  -2.70058 -0.254686  0.408715, 2.55107 -11.5472 -12.5096  4.16509
17,  9.53594    -2.038 -0.493217 -0.342972,  9.51253  -2.14791 -0.461328 -0.292146,  9.53584  -2.16301 -0.461328 -0.292146,-0.00102009     6.13435    -6.46542    -14.8193
18, 5.31065  4.76352 -0.38613 0.451551,  5.38896   4.81597 -0.358281  0.402085,  5.33779   4.77015 -0.358281  0.402085,0.511087 0.139352 -7.21222 -10.9547
0,  4.20847   3.87516 -0.248269  0.439914,  4.25309   3.92388 -0.231573  0.489819,  4.30561   4.00242 -0.231573  0.489819, 2.30832  3.28401 -6.72495  11.3443
4, -5.58654  -3.04005 -0.291101  0.392372,-5.47481 -2.90265 -0.24957 0.362086,-5.51981 -2.86439 -0.24957 0.362086,-1.19439 -5.77837 -14.2668 -7.71871
17,   9.5195  -2.04943 -0.493217 -0.342972,  9.59586   -1.9814 -0.520741  -0.28759,  9.58224  -2.01547 -0.520741  -0.28759,0.659062 -1.65705  5.58061 -16.1478
18, 5.29778  4.77857 -0.38613 0.451551,  5.45037   5.18467 -0.395867  0.433576,  5.42807   5.11333 -0.395867  0.433576,2.45927  7.0055  2.5218 -3.9806
0,  4.20019   3.88982 -0.248269  0.439914,  3.96698   4.04503 -0.221896  0.411261,  4.02595   4.04009 -0.221896  0.411261,-4.14843  3.86308 -10.6227 -6.51328
4, -5.59624  -3.02697 -0.291101  0.392372, -5.45018  -3.45923 -0.272574  0.378085, -5.46414  -3.35108 -0.272574  0.378085,-2.36056  10.7073 -6.36449 -3.64125
17,  9.50306  -2.06086 -0.493217 -0.342972,  9.17816  -2.04664 -0.477809  -0.30697,  9.24718  -2.04285 -0.477809  -0.30697,  -2.6926 -0.873763  -3.12391  -10.4971
18, 5.28491  4.79362 -0.38613 0.451551,  5.26918   5.10443 -0.358934  0.449712,  5.29525   5.10864 -0.358934  0.449712, 0.195674   6.57168  -7.04314 -0.407286
0,  4.19192   3.90449 -0.248269  0.439914,   4.1536   3.86482 -0.195136  0.426274,  4.12964   3.89853 -0.195136  0.426274, -1.48572 -0.152608  -21.4014  -3.10062
4, -5.60595   -3.0139 -0.291101  0.392372, -5.45187  -2.89386 -0.307209  0.423976, -5.45579  -2.97291 -0.307209  0.423976,-2.67853 -1.36002   5.5335  8.05449
17,  9.48662  -2.07229 -0.493217 -0.342972,  9.21318  -2.03988 -0.461668 -0.352486,  9.21645  -2.04238 -0.461668 -0.352486,-2.84791 -1.44364 -6.39666  2.77391
18, 5.27204  4.80867 -0.38613 0.451551,  4.90139    4.5179 -0.379682  0.424888,  4.96934   4.62571 -0.379682  0.424888,-5.74159 -3.80487 -1.66994 -5.90479
0,  4.18364   3.91915 -0.248269  0.439914,  4.34099   3.89478 -0.255378     0.416,  4.30199   3.89795 -0.255378     0.416,  2.82891 -0.540957   2.86349  -5.43605
4, -5.61565  -3.00082 -0.291101  0.392372, -5.51648  -3.14424 -0.308062  0.395809, -5.50749   -3.1113 -0.308062  0.395809,-1.92596  3.68186  5.82635 0.876003
17,  9.47018  -2.08373 -0.493217 -0.342972,  9.27099  -2.17467 -0.452176 -0.346285,  9.25857  -2.15318 -0.452176 -0.346285, -2.2345  3.33293  -8.3211 0.965977
18, 5.25917  4.82372 -0.38613 0.451551,  5.21398   5.13555 -0.348231  0.397846,  5.16826   5.04718 -0.348231  0.397846,-1.72858   4.6324 -9.81505 -11.8934
0,  4.17537   3.93381 -0.248269  0.439914,  4.28387   3.82779 -0.246954  0.471636,  4.28561   3.84294 -0.246954  0.471636,  2.64038  -2.31009 -0.529912     7.211
4, -5.62535  -2.98774 -0.291101  0.392372, -5.24481  -3.06511 -0.288011  0.329288, -5.29336   -3.0712 -0.288011  0.329288,-5.90168  2.79363 -1.06157 -16.0776
17,  9.45374  -2.09516 -0.493217 -0.342972,  9.27927  -2.20911 -0.500151 -0.377209,  9.27275   -2.2013 -0.500151 -0.377209,-1.91451  5.06613   1.4058  9.98246
18,  5.2463  4.83877 -0.38613 0.451551, 5.19797  4.87285 -0.42975 0.382934, 5.19035  4.90621 -0.42975 0.382934, -1.0665  1.39369  11.2968 -15.1958
0,  4.16709   3.94848 -0.248269  0.439914,  4.43757   3.69998 -0.309637  0.431624,  4.40883   3.72812 -0.309637  0.431624,  5.8012 -5.58091  24.7182 -1.88439
4, -5.63506  -2.97466 -0.291101  0.392372, -6.09288  -2.47499 -0.322291  0.353968,  -5.9523  -2.57915 -0.322291  0.353968, 5.62983 -13.2959  10.7143 -9.78759
