obs_id,true_value,meas_value,corr_value,diff(%)
18, 4.37108   5.8623 -0.38613 0.451551,  4.50397    5.7512 -0.315865  0.450322,  4.47605   5.75782 -0.315865  0.450322,  2.40146  -1.78231  -18.1972 -0.272065
0,  3.60434   4.94561 -0.248269  0.439914,   3.5238   4.87894 -0.270565  0.488367,  3.51645   4.95604 -0.270565  0.488367, -2.4385 0.210978  8.98061  11.0143
9,  12.0101   7.45453  0.306005 -0.388392, 12.1361  7.63545 0.329603 -0.35916,  12.102   7.5933 0.329603 -0.35916,0.764854  1.86157   7.7116 -7.52638
16,  2.04703   12.9828 -0.206128  0.390511,  1.45613   13.5217 -0.216521  0.415924,  1.67604   13.3418 -0.216521  0.415924,-18.1234   2.7652  5.04199   6.5077
17,  8.31935    -2.884 -0.493217 -0.342972,  8.38502  -2.71381 -0.560901 -0.324451,  8.41424  -2.73557 -0.560901 -0.324451, 1.14058  -5.1465  13.7229 -5.40012
18, 4.35821  5.87735 -0.38613 0.451551,  4.23707   5.77062 -0.395717  0.428641,  4.28851   5.77111 -0.395717  0.428641,-1.59939 -1.80756  2.48275 -5.07355
0,  3.59607   4.96027 -0.248269  0.439914,  3.56973   5.33898 -0.266157  0.405822,   3.5557   5.25643 -0.266157  0.405822,-1.12252  5.97051  7.20484 -7.74976
9,  12.0203   7.44158  0.306005 -0.388392,  12.0925   7.78057  0.330154 -0.315175,  12.0971   7.73571  0.330154 -0.315175,0.638874  3.95255  7.89172 -18.8512
16,  2.04016   12.9958 -0.206128  0.390511,  1.79233   13.0206 -0.240467  0.369231,  1.76452    13.096 -0.240467  0.369231,-13.5106 0.771406  16.6592 -5.44925
17,  8.30291  -2.89543 -0.493217 -0.342972,  8.41776  -2.98378 -0.516575 -0.399962,  8.41276  -2.93033 -0.516575 -0.399962,1.32297 1.20541 4.73584 16.6163
18, 4.34534   5.8924 -0.38613 0.451551,  4.31853   6.56105 -0.413121  0.395862,   4.3088   6.38641 -0.413121  0.395862,-0.840956    8.3838    6.9901  -12.3328
0,  3.58779   4.97494 -0.248269  0.439914,  3.85256    4.7193 -0.250596  0.430745,  3.78372   4.84328 -0.250596  0.430745, 5.46104 -2.64643 0.937287 -2.08432
9,  12.0305   7.42864  0.306005 -0.388392,  12.2469   7.35004  0.292229 -0.405343,  12.2157   7.43451  0.292229 -0.405343,   1.5391 0.0791066  -4.50196    4.3644
16,  2.03329   13.0088 -0.206128  0.390511,  2.29148   13.3389 -0.198126   0.37206,  2.17103    13.287 -0.198126   0.37206, 6.77435  2.13861 -3.88185 -4.72475
17,  8.28647  -2.90686 -0.493217 -0.342972,  8.31432  -3.13135  -0.45429 -0.362835,   8.3326  -3.08909  -0.45429 -0.362835,0.556716  6.26898  -7.8924   5.7912
18, 4.33247  5.90746 -0.38613 0.451551,  4.22395   6.29784 -0.375979  0.442903,  4.23995   6.32075 -0.375979  0.442903,-2.13544  6.99619 -2.62897 -1.91517
0,  3.57952    4.9896 -0.248269  0.439914, 3.57014  4.54848 -0.23505 0.403913, 3.61634  4.61809 -0.23505 0.403913, 1.02886 -7.44568 -5.32477 -8.18375
9,  12.0407   7.41569  0.306005 -0.388392,   12.062   7.46913  0.289182 -0.370458,  12.0988   7.45829  0.289182 -0.370458,0.482266 0.574524 -5.49758 -4.61735
16,  2.02642   13.0218 -0.206128  0.390511, 2.46007  13.1895 -0.22311 0.426772, 2.39351  13.2142 -0.22311 0.426772,18.1152 1.47751 8.23877 9.28545
17,  8.27003  -2.91829 -0.493217 -0.342972,  8.16991  -3.01262 -0.486295 -0.345227,  8.20313  -3.03256 -0.486295 -0.345227,-0.808971   3.91546  -1.40343  0.657285
18,  4.3196  5.92251 -0.38613 0.451551,  3.98329   6.38808 -0.391083  0.407659,  4.03825   6.37625 -0.391083  0.407659,-6.51327  7.66131  1.28271 -9.72029
0,  3.57124   5.00426 -0.248269  0.439914,  3.67751   4.87251 -0.260123   0.46916,  3.66197   4.81826 -0.260123   0.46916,  2.5406 -3.71686  4.77467  6.64821
9,  12.0509   7.40274  0.306005 -0.388392,   11.802   7.72358  0.289432 -0.362631,   11.871   7.66107  0.289432 -0.362631,-1.49306  3.48964 -5.41578 -6.63265
16,  2.01955   13.0348 -0.206128  0.390511,  2.03207   13.4847 -0.122266  0.386519,  2.11177    13.427 -0.122266  0.386519, 4.56663  3.00886 -40.6846 -1.02231
17,  8.25359  -2.92972 -0.493217 -0.342972,  7.82133  -2.93464  -0.47673 -0.370006,  7.90364  -2.95928  -0.47673 -0.370006,-4.23996  1.00863  -3.3427  7.88212
18, 4.30673  5.93756 -0.38613 0.451551, 4.16269  6.02319 -0.41283 0.439106, 4.13174  6.10574 -0.41283 0.439106,-4.06326  2.83243  6.91487   -2.756
0,  3.56297   5.01893 -0.248269  0.439914,  3.52674   4.85646 -0.306727  0.468552,  3.55523   4.85138 -0.306727  0.468552,-0.217035  -3.33821   23.5459   6.50984
9,  12.0611    7.3898  0.306005 -0.388392,  11.8619   7.81148  0.323847 -0.420704,  11.8661   7.77489  0.323847 -0.420704,-1.61664  5.21117  5.83057  8.31939
16,  2.01268   13.0478 -0.206128  0.390511,  1.84409   13.0378 -0.294672  0.388506,  1.90344   13.1284 -0.294672  0.388506, -5.42727  0.617001   42.9559 -0.513433
17,  8.23715  -2.94116 -0.493217 -0.342972,  8.14854  -2.94699 -0.479165 -0.308255,  8.08982  -2.95253 -0.479165 -0.308255, -1.7886 0.386808 -2.84908 -10.1226
18, 4.29386  5.95261 -0.38613 0.451551,  4.12798   6.10815 -0.368175  0.478415,  4.12572    6.1109 -0.368175  0.478415,-3.91568  2.65918 -4.64994   5.9494
0,  3.55469   5.03359 -0.248269  0.439914,  3.17044   5.11687 -0.255817  0.427771,  3.25478   5.06061 -0.255817  0.427771,-8.43714 0.536879  3.04008  -2.7604
9,  12.0713   7.37685  0.306005 -0.388392,  12.2721   7.17963  0.295616 -0.391102,  12.1831   7.31049  0.295616 -0.391102, 0.926022 -0.899532  -3.39495  0.697707
16,  2.00581   13.0609 -0.206128  0.390511,  2.13405   13.1018 -0.217664  0.358824,  2.07992   13.1107 -0.217664  0.358824, 3.69499 0.381401   5.5967 -8.11415
17,  8.22071  -2.95259 -0.493217 -0.342972,  8.43555  -2.99604 -0.481224 -0.344945,  8.35411  -2.98856 -0.481224 -0.344945, 1.62277  1.21832  -2.4315 0.575075
18, 4.28099  5.96766 -0.38613 0.451551,   4.2582   5.73642 -0.344208  0.481647,  4.22561   5.82433 -0.344208  0.481647,-1.29358 -2.40188 -10.8571  6.66505
0,  3.54641   5.04825 -0.248269  0.439914,  3.36915   5.08183 -0.272388   0.47124,  3.34148   5.08027 -0.272388   0.47124,-5.77866 0.634101  9.71486  7.12085
9,  12.0815    7.3639  0.306005 -0.388392,  12.2814   7.05612  0.249419 -0.356718,  12.2615   7.11045  0.249419 -0.356718, 1.48934 -3.44179  -18.492 -8.15499
16,  1.99894   13.0739 -0.206128  0.390511,  2.36081    12.595 -0.272102   0.39827,  2.29594   12.7138 -0.272102   0.39827,  14.858 -2.75429  32.0065  1.98694
17,  8.20427  -2.96402 -0.493217 -0.342972,  8.11017  -2.77642  -0.52228 -0.328721,  8.16148  -2.82677  -0.52228 -0.328721,-0.521528  -4.63056   5.89258  -4.15521
18, 4.26812  5.98271 -0.38613 0.451551,  4.80697   6.06558 -0.393362  0.443037,  4.67349   6.01488 -0.393362  0.443037, 9.49782 0.537569  1.87296 -1.88546
0,  3.53814   5.06292 -0.248269  0.439914,  3.84789   5.20851 -0.269186      0.38,  3.73183   5.18317 -0.269186      0.38, 5.47428  2.37523  8.42484 -13.6195
9,  12.0917   7.35096  0.306005 -0.388392,  11.9622   7.41003  0.287999 -0.393487,  12.0314   7.33991  0.287999 -0.393487,-0.498451 -0.150317  -5.88418   1.31181
16,  1.99206   13.0869 -0.206128  0.390511,  2.13974   13.3638 -0.209599  0.360531,  2.17287   13.2205 -0.209599  0.360531, 9.07615   1.0207  1.68371 -7.67708
17,  8.18783  -2.97545 -0.493217 -0.342972,  8.02828  -2.65496  -0.50549 -0.340755,  8.05435  -2.69611  -0.50549 -0.340755, -1.63017  -9.38819   2.48842 -0.646545
18, 4.25525  5.99777 -0.38613 0.451551,  4.64357   5.83127 -0.436961  0.447373,  4.64735   5.87593 -0.436961  0.447373,  9.21471  -2.03137   13.1643 -0.925187
0,  3.52986   5.07758 -0.248269  0.439914,  3.54564   5.01783 -0.275347  0.401331,  3.58554   5.05791 -0.275347  0.401331,  1.57723 -0.387389   10.9067  -8.77061
9,  12.1019   7.33801  0.306005 -0.388392,  12.1408     7.588   0.36162 -0.344209,  12.1183   7.52919   0.36162 -0.344209,0.135637  2.60537  18.1746 -11.3758
16,  1.98519   13.0999 -0.206128  0.390511,  1.92197   12.7196 -0.265675  0.386838,  1.97688   12.8351 -0.265675  0.386838,-0.418597  -2.02187   28.8883 -0.940437
17,  8.17139  -2.98689 -0.493217 -0.342972,   8.2927   -2.7675 -0.519068 -0.397676,  8.23524  -2.75398 -0.519068 -0.397676,0.781425 -7.79748  5.24127  15.9499
18, 4.24238  6.01282 -0.38613 0.451551,  4.13793   6.43491 -0.384642  0.487313,  4.24935   6.31241 -0.384642  0.487313, 0.164304   4.98263 -0.385471   7.91993
0,  3.52159   5.09225 -0.248269  0.439914,  3.12219   5.02443 -0.222977  0.435666,  3.22445   5.03498 -0.222977  0.435666, -8.43763  -1.12455  -10.1876 -0.965696
9,  12.1121   7.32506  0.306005 -0.388392,   12.585    7.4139  0.328506 -0.380029,  12.4826   7.43727  0.328506 -0.380029, 3.05889  1.53189  7.35304 -2.15312
16,  1.97832   13.1129 -0.206128  0.390511,  1.83098   12.7056 -0.170588  0.429866,  1.86183   12.7376 -0.170588  0.429866,-5.88823 -2.86198 -17.2417  10.0779
17,  8.15495  -2.99832 -0.493217 -0.342972,  8.06935  -2.97341 -0.512983 -0.405942,  8.10281  -2.92699 -0.512983 -0.405942,-0.639369  -2.37905   4.00753   18.3599
18,  4.2295  6.02787 -0.38613 0.451551,  4.52283   6.13937 -0.441585  0.414695,  4.45837   6.18199 -0.441585  0.414695,  5.4111  2.55672  14.3618 -8.16204
0,  3.51331   5.10691 -0.248269  0.439914,  3.41719   4.91689 -0.244832  0.414826,  3.37212   4.94675 -0.244832  0.414826, -4.0186 -3.13611  -1.3846  -5.7029
7,  8.52109   15.6955  0.514469 -0.473625,  8.42224   15.4789  0.545351 -0.461651,  8.14519   14.9681  0.545351 -0.461651,-4.41145 -4.63422  6.00268  -2.5281
9,  12.1223   7.31212  0.306005 -0.388392,  12.1424   7.86732  0.307642 -0.369274,  12.2215   7.76765  0.307642 -0.369274,0.817832  6.22981 0.535079 -4.92217
16,  1.97145   13.1259 -0.206128  0.390511,   1.6724   13.3202 -0.239263  0.390828,  1.71377   13.1922 -0.239263  0.390828, -13.0707  0.505037    16.075 0.0811852
17,  8.13851  -3.00975 -0.493217 -0.342972,  8.16075  -2.99684 -0.487696 -0.371412,  8.14385  -2.98416 -0.487696 -0.371412,0.0656679 -0.850369  -1.11938   8.29198
18, 4.21663  6.04292 -0.38613 0.451551,  3.84263   6.28568 -0.364425  0.450457,  3.97795   6.26545 -0.364425  0.450457,-5.66065  3.68243 -5.62122 -0.24216
0,  3.50503   5.12157 -0.248269  0.439914,   3.4086   5.22005 -0.269898  0.480971,  3.39855   5.16163 -0.269898  0.480971,-3.03814  0.78221  8.71191  9.33301
7,  8.53824   15.6797  0.514469 -0.473625,  8.75803    15.802  0.510295 -0.527877,  8.62969   15.6187  0.510295 -0.527877,  1.07111 -0.388825 -0.811344   11.4548
9,  12.1325   7.29917  0.306005 -0.388392,  12.3476   7.39142  0.269286 -0.345172,  12.3215   7.47335  0.269286 -0.345172,   1.558  2.38636 -11.9995  -11.128
16,  1.96458    13.139 -0.206128  0.390511, 1.82725   12.925 -0.21937 0.424638, 1.79991  12.9881 -0.21937 0.424638,-8.38215 -1.14824  6.42439  8.73905
17,  8.12207  -3.02118 -0.493217 -0.342972,  7.98523  -3.23665 -0.515519 -0.361519,  8.01728  -3.18259 -0.515519 -0.361519,-1.29014  5.34253  4.52185  5.40764
18, 4.20376  6.05797 -0.38613 0.451551,  4.23996   6.20501 -0.392754  0.482737,  4.17823     6.222 -0.392754  0.482737,-0.607355   2.70756   1.71546   6.90658
0,  3.49676   5.13624 -0.248269  0.439914,  3.70174   5.10406 -0.286581  0.451295,  3.63145   5.12063 -0.286581  0.451295,  3.85187 -0.303858   15.4316   2.58715
7,  8.55539   15.6639  0.514469 -0.473625,  8.53289   15.7484   0.50844 -0.447752,  8.55846   15.7153   0.50844 -0.447752,0.0359381  0.328229  -1.17194  -5.46274
9,  12.1427   7.28622  0.306005 -0.388392,  12.2341   7.22527  0.284566 -0.398812,  12.2558   7.27853  0.284566 -0.398812, 0.931289 -0.105541  -7.00619   2.68303
16,  1.95771    13.152 -0.206128  0.390511,  2.28778   12.7269 -0.255175  0.409118,  2.17629   12.7889 -0.255175  0.409118,  11.165 -2.76055  23.7947  4.76475
17,  8.10563  -3.03262 -0.493217 -0.342972,  8.01904  -3.32975 -0.505785  -0.33993,  8.01477  -3.29933 -0.505785  -0.33993,  -1.1209   8.79475   2.54824 -0.886947
18, 4.19089  6.07303 -0.38613 0.451551,  4.05341   6.41774 -0.354061  0.420588,  4.07857   6.37729 -0.354061  0.420588,-2.68026  5.01015 -8.30532 -6.85703
0,  3.48848    5.1509 -0.248269  0.439914,  3.75136   5.30976 -0.283722  0.480582,  3.72221   5.27057 -0.283722  0.480582,6.70003  2.3232 14.2801 9.24456
7,  8.57254   15.6481  0.514469 -0.473625,  8.4507   15.891 0.517315 -0.51775, 8.47878  15.8481 0.517315 -0.51775,-1.09373  1.27774 0.553239  9.31651
9,  12.1529   7.27328  0.306005 -0.388392,  12.3853   7.08205  0.259958 -0.393827,  12.3583    7.1233  0.259958 -0.393827, 1.68961 -2.06205 -15.0477  1.39929
16,  1.95084    13.165 -0.206128  0.390511, 1.74161  13.3247 -0.17981 0.381473, 1.83756  13.2071 -0.17981 0.381473,-5.80644 0.320019 -12.7679 -2.31449
17,  8.08919  -3.04405 -0.493217 -0.342972,  7.85159  -2.63385 -0.516334 -0.353625,  7.88453  -2.78623 -0.516334 -0.353625,-2.52996 -8.46965  4.68702  3.10584
18, 4.17802  6.08808 -0.38613 0.451551, 4.15505  6.32385 -0.32144 0.391903, 4.13517  6.33904 -0.32144 0.391903,-1.02561  4.12222 -16.7533 -13.2095
0,  3.48021   5.16556 -0.248269  0.439914,  3.49839   5.22621 -0.272763  0.474444,  3.54665    5.2398 -0.272763  0.474444, 1.9092 1.43721 9.86578 7.84931
7,  8.58969   15.6323  0.514469 -0.473625,   8.0021   15.2677  0.544427 -0.483695,  8.11331   15.3945  0.544427 -0.483695,-5.54595 -1.52147  5.82316  2.12631
9,  12.1631   7.26033  0.306005 -0.388392,  12.2633   7.24776  0.334823 -0.356753,  12.2866   7.21678  0.334823 -0.356753,  1.01557 -0.599763   9.41763  -8.14608
16,  1.94397    13.178 -0.206128  0.390511,  1.66315   13.0221 -0.213276  0.386704,  1.70107   13.0666 -0.213276  0.386704, -12.4949 -0.845323   3.46797 -0.974986
17,  8.07275  -3.05548 -0.493217 -0.342972,  7.89852   -2.9758  -0.48388 -0.322634,   7.8915  -2.93577  -0.48388 -0.322634,-2.24518 -3.91784   -1.893 -5.93005
18, 4.16515  6.10313 -0.38613 0.451551,  4.20955   6.47671 -0.381886   0.38753,  4.19039   6.44866 -0.381886   0.38753,0.605922  5.66148 -1.09922  -14.178
0,  3.47193   5.18023 -0.248269  0.439914,  3.39136   5.44358 -0.230066  0.406776,  3.42427   5.40126 -0.230066  0.406776,-1.37265  4.26693 -7.33218 -7.53295
7,  8.60684   15.6165  0.514469 -0.473625,  8.54063   15.5821  0.545025 -0.454844,  8.44851   15.5362  0.545025 -0.454844, -1.83959 -0.514188   5.93938  -3.96528
9,  12.1733   7.24738  0.306005 -0.388392,  12.0909   7.54547  0.290574 -0.370274,  12.1375   7.46879  0.290574 -0.370274,-0.294203   3.05495   -5.0426  -4.66494
16,   1.9371    13.191 -0.206128  0.390511,  1.99979   13.0173 -0.217296  0.368342,  1.93093   13.0313 -0.217296  0.368342,-0.31815 -1.21093  5.41805 -5.67693
17,  8.05631  -3.06691 -0.493217 -0.342972,  8.12774   -3.3909 -0.502942 -0.367763,  8.07092  -3.29085 -0.502942 -0.367763,0.181435  7.30164  1.97171  7.22819
18, 4.15228  6.11818 -0.38613 0.451551,  4.23168   6.54714 -0.329411  0.406879,  4.21952   6.52788 -0.329411  0.406879, 1.61936  6.69639 -14.6891 -9.89288
0,  3.46366   5.19489 -0.248269  0.439914,  2.98963   5.37571 -0.265314  0.410229,  3.08576   5.38452 -0.265314  0.410229,-10.9102  3.65024  6.86539 -6.74792
7,  8.62399   15.6008  0.514469 -0.473625,  8.57367   15.2458   0.52649 -0.450233,  8.54958   15.3078   0.52649 -0.450233,-0.862809  -1.87797   2.33665  -4.93894
9,  12.1835   7.23444  0.306005 -0.388392,  12.2561   7.13201  0.295431 -0.352443,  12.2316   7.20506  0.295431 -0.352443, 0.394337 -0.406072  -3.45564  -9.25582
16,  1.93023    13.204 -0.206128  0.390511,  1.59528    13.257 -0.218218  0.357915,  1.66922    13.209 -0.218218  0.357915, -13.5219 0.0372108   5.86516  -8.34691
17,  8.03987  -3.07835 -0.493217 -0.342972,  8.16525  -2.93773 -0.520057 -0.361561,  8.14023  -3.01999 -0.520057 -0.361561,  1.2484 -1.89567  5.44181  5.41982
18, 4.13941  6.13323 -0.38613 0.451551,  4.22965    6.2067 -0.400388  0.448875,   4.2249   6.28206 -0.400388  0.448875,   2.0652   2.42662   3.69266 -0.592627
0,  3.45538   5.20955 -0.248269  0.439914,  3.44572   5.54641 -0.231408  0.389695,  3.36268   5.51304 -0.231408  0.389695,-2.68268  5.82555 -6.79159 -11.4155
7,  8.64113    15.585  0.514469 -0.473625,  8.99552   15.3865  0.467292 -0.496849,  8.89907   15.3654  0.467292 -0.496849, 2.98496 -1.40894 -9.17003  4.90363
9,  12.1937   7.22149  0.306005 -0.388392,  12.5626   6.93779  0.314298 -0.373989,  12.4903   6.99532  0.314298 -0.373989, 2.43235 -3.13194  2.70997 -3.70836
16,  1.92335   13.2171 -0.206128  0.390511,  2.09088   13.0499 -0.231588  0.350763,   1.9943   13.0884 -0.231588  0.350763,  3.68886 -0.973325   12.3514  -10.1785
17,  8.02343  -3.08978 -0.493217 -0.342972,   8.0235  -3.24164 -0.550788 -0.361515,  8.04588  -3.19445 -0.550788 -0.361515,0.279883  3.38756  11.6726  5.40636
18, 4.12654  6.14828 -0.38613 0.451551,  3.86005   6.29017 -0.386469  0.445631,  3.93919   6.29171 -0.386469  0.445631, -4.54002   2.33278 0.0879259  -1.31094
0,   3.4471   5.22422 -0.248269  0.439914, 3.72799  5.11673 -0.23376 0.399689, 3.64401  5.20888 -0.23376 0.399689,  5.71214 -0.293557  -5.84422  -9.14373
7,  8.65828   15.5692  0.514469 -0.473625,  8.80783   15.1511  0.565744 -0.453426,  8.83188   15.1956  0.565744 -0.453426, 2.00496 -2.39924  9.96661 -4.26461
9,  12.2039   7.20854  0.306005 -0.388392,  12.1053   6.96384  0.359222 -0.394577,  12.1944   6.96812  0.359222 -0.394577,-0.0784418   -3.33523    17.3908    1.59252
16,  1.91648   13.2301 -0.206128  0.390511,  2.16696   13.3918 -0.220814  0.305667,  2.12635   13.3261 -0.220814  0.305667, 10.9505 0.725999  7.12461 -21.7264
17,  8.00698  -3.10121 -0.493217 -0.342972,  7.62783  -3.06686 -0.458694 -0.374532,  7.71782   -3.0983 -0.458694 -0.374532,  -3.61137 -0.0939079   -6.99956    9.20188
18, 4.11367  6.16334 -0.38613 0.451551,  4.02808   5.92144 -0.375459  0.414613,  4.00517   6.00815 -0.375459  0.414613, -2.6375 -2.51787  -2.7635  -8.1802
0,  3.43883   5.23888 -0.248269  0.439914,  3.37165   5.23301 -0.228075  0.378546,  3.43122   5.23058 -0.228075  0.378546,-0.221319 -0.158455  -8.13387    -13.95
7,  8.67543   15.5534  0.514469 -0.473625,  8.82084   15.3799  0.517876 -0.434771,  8.82757    15.335  0.517876 -0.434771,  1.7537 -1.40421 0.662202 -8.20353
9,  12.2141    7.1956  0.306005 -0.388392,  12.5686   7.03368  0.271922 -0.373632,  12.4871   7.01596  0.271922 -0.373632, 2.23454 -2.49651 -11.1379 -3.80011
16,  1.90961   13.2431 -0.206128  0.390511,  1.93081   13.3546 -0.165671  0.398438,  1.97318   13.3505 -0.165671  0.398438, 3.32859 0.811053 -19.6273  2.02984
17,  7.99054  -3.11264 -0.493217 -0.342972,  7.93681  -3.12346  -0.49048 -0.336221,  7.88406  -3.12061  -0.49048 -0.336221, -1.33264   0.25581 -0.554998  -1.96851
18,  4.1008  6.17839 -0.38613 0.451551, 3.94435  5.97538 -0.42318 0.452484, 3.95522  5.98587 -0.42318 0.452484,-3.54986 -3.11605  9.59521 0.206765
0,  3.43055   5.25355 -0.248269  0.439914,  3.86207   5.68019 -0.302366  0.442859,  3.76336    5.5818 -0.302366  0.442859, 9.70112  6.24825  21.7894 0.669457
7,  8.69258   15.5376  0.514469 -0.473625,  8.46712   15.5835  0.466384 -0.426713,  8.55216   15.5243  0.466384 -0.426713,   -1.6154 -0.0855984   -9.34662   -9.90479
9,  12.2243   7.18265  0.306005 -0.388392,  12.0338   7.16051  0.320885 -0.396299,  12.1379   7.12516  0.320885 -0.396299,-0.707139 -0.800359   4.86274   2.03594
16,  1.90274   13.2561 -0.206128  0.390511,  2.20551   13.5371 -0.179437  0.339466,  2.15196   13.4981 -0.179437  0.339466, 13.0976  1.82552 -12.9486 -13.0714
17,   7.9741  -3.12408 -0.493217 -0.342972,  7.94001  -3.06073 -0.488201 -0.292871,  7.92373  -3.07673 -0.488201 -0.292871,-0.631702  -1.51548  -1.01706  -14.6081
18, 4.08793  6.19344 -0.38613 0.451551,  4.17959   6.34299 -0.366358  0.478753,   4.1259   6.26598 -0.366358  0.478753,0.928939  1.17125 -5.12055  6.02421
0,  3.42228   5.26821 -0.248269  0.439914,  3.69426   5.09294 -0.269133  0.449788,  3.70755   5.20633 -0.269133  0.449788, 8.33579 -1.17462  8.40352  2.24442
7,  8.70973   15.5218  0.514469 -0.473625,  8.73552    15.272  0.499684 -0.438175,  8.69773   15.3256  0.499684 -0.438175,-0.137723  -1.26435  -2.87375   -7.4848
9,  12.2345    7.1697  0.306005 -0.388392,  12.1417   7.10652  0.300637 -0.351225,  12.1432   7.10775  0.300637 -0.351225,-0.746124 -0.864162  -1.75429  -9.56934
16,  1.89587   13.2691 -0.206128  0.390511,  2.34289   13.1959 -0.277116  0.373995,  2.29856   13.2665 -0.277116  0.373995,   21.2402 -0.0201528    34.4388   -4.22938
18, 4.07506  6.20849 -0.38613 0.451551,  4.32216    6.1661 -0.393785  0.461597,  4.27522   6.19218 -0.393785  0.461597,  4.91206 -0.262731   1.98238   2.22485
0,    3.414   5.28287 -0.248269  0.439914,  3.31009   5.01596 -0.195247  0.480483,  3.39755    5.0622 -0.195247  0.480483,-0.48176 -4.17713 -21.3566  9.22198
7,  8.72688    15.506  0.514469 -0.473625,  8.33505   15.4377  0.512159 -0.481758,  8.42046   15.4092  0.512159 -0.481758,  -3.5112 -0.624672 -0.449049    1.7173
9,  12.2447   7.15676  0.306005 -0.388392,  12.0297    7.1841  0.301299 -0.469722,  12.0576   7.16427  0.301299 -0.469722,-1.52862 0.104985 -1.53802  20.9403
16,    1.889   13.2821 -0.206128  0.390511,  1.93782   13.2729 -0.144302  0.364793,  2.01696   13.2742 -0.144302  0.364793,   6.77399 -0.0596022   -29.9941    -6.5856
18, 4.06218  6.22354 -0.38613 0.451551,  4.09047   5.92338 -0.339129  0.455159,  4.12911   5.98736 -0.339129  0.455159, 1.64753 -3.79494 -12.1723   0.7992
0,  3.40573   5.29754 -0.248269  0.439914,  3.18328   5.46162 -0.239626  0.459783,  3.23006   5.37529 -0.239626  0.459783,-5.15804  1.46779 -3.48124  4.51648
7,  8.74403   15.4902  0.514469 -0.473625,  8.69348   15.4655  0.549905 -0.461653,  8.63585   15.4492  0.549905 -0.461653, -1.23713 -0.264765   6.88787  -2.52759
9,  12.2549   7.14381  0.306005 -0.388392,  11.9116   6.96476  0.347993 -0.334638,  11.9467   7.00615  0.347993 -0.334638,-2.51522 -1.92694  13.7214 -13.8402
16,  1.88213   13.2952 -0.206128  0.390511,  1.85721   13.3082 -0.181093  0.426844,  1.89209   13.3033 -0.181093  0.426844, 0.529406 0.0611649  -12.1452   9.30395
18, 4.04931   6.2386 -0.38613 0.451551,  4.32816   6.13544 -0.392804  0.399564,   4.2808   6.10552 -0.392804  0.399564, 5.71657 -2.13319  1.72846 -11.5128
0,  3.39745    5.3122 -0.248269  0.439914,  3.37617   5.27859 -0.294561  0.457399,  3.34148   5.30381 -0.294561  0.457399,-1.64747 -0.15791  18.6457  3.97469
7,  8.76118   15.4745  0.514469 -0.473625,  8.57129   15.5679  0.471869 -0.463997,  8.58996   15.5377  0.471869 -0.463997,-1.95431 0.408575 -8.28029 -2.03272
9,  12.2651   7.13086  0.306005 -0.388392,  12.2086   7.00104  0.320614 -0.401116,  12.1522   6.99968  0.320614 -0.401116,-0.92051 -1.83965    4.774  3.27621
16,  1.87526   13.3082 -0.206128  0.390511,  2.38325     13.42 -0.232886   0.39198,  2.27131   13.3969 -0.232886   0.39198, 21.1197 0.666975  12.9812 0.376109
18, 4.03644  6.25365 -0.38613 0.451551,   3.8502   6.13074 -0.383073  0.464376,   3.9442   6.12806 -0.383073  0.464376,-2.28524  -2.0083 -0.79161  2.84019
0,  3.38917   5.32686 -0.248269  0.439914,  3.15754   5.45439 -0.253746  0.452703,  3.19674   5.42392 -0.253746  0.452703,-5.67786  1.82208  2.20594  2.90716
7,  8.77833   15.4587  0.514469 -0.473625,   8.5847   14.9624  0.500961 -0.449052,  8.58943   15.0884  0.500961 -0.449052,-2.15188 -2.39512 -2.62569 -5.18819
9,  12.2753   7.11792  0.306005 -0.388392,  11.9358   6.61861  0.313494 -0.418227,  11.9869    6.7014  0.313494 -0.418227,-2.34939 -5.85169  2.44739   7.6817
16,  1.86839   13.3212 -0.206128  0.390511, 1.90363  13.8182  -0.1695 0.410186, 1.98467  13.7263  -0.1695 0.410186, 6.22356  3.04094 -17.7693  5.03816
18, 4.02357   6.2687 -0.38613 0.451551, 3.98144  6.11031 -0.37407 0.460693, 3.97018  6.11779 -0.37407 0.460693,  -1.327 -2.40737 -3.12325  2.02461
0,   3.3809   5.34153 -0.248269  0.439914,  3.71523   5.01016 -0.317361  0.436425,  3.59659   5.10671 -0.317361  0.436425,   6.3797  -4.39602   27.8293 -0.793134
7,  8.79548   15.4429  0.514469 -0.473625,  8.82093   15.3256  0.474147 -0.490664,  8.77256   15.2688  0.474147 -0.490664,-0.260487  -1.12723  -7.83765   3.59778
9,  12.2855   7.10497  0.306005 -0.388392,  11.8553   7.25787   0.28889 -0.384644,  11.8873   7.12944   0.28889 -0.384644, -3.24178  0.344405  -5.59312 -0.964897
16,  1.86152   13.3342 -0.206128  0.390511,  2.08748   13.3155 -0.204312  0.374297,  2.06306    13.411 -0.204312  0.374297,  10.8267  0.576208 -0.881066  -4.15195
18,  4.0107  6.28375 -0.38613 0.451551,  3.62106   6.25564 -0.338769  0.443414,  3.69686   6.22806 -0.338769  0.443414, -7.82513 -0.886319  -12.2655  -1.80192
0,  3.37262   5.35619 -0.248269  0.439914,  3.26535   5.43806 -0.202664  0.495305,  3.33755   5.36673 -0.202664  0.495305,-1.04002 0.196808 -18.3695  12.5913
