obs_id,true_value,meas_value,corr_value,diff(%)
17,  8.05631  -3.06691 -0.493217 -0.342972,  7.82125   -3.4803 -0.502942 -0.367763,  7.85639  -3.39464 -0.502942 -0.367763,-2.48144  10.6857  1.97171  7.22819
18, 4.15228  6.11818 -0.38613 0.451551,  4.39536   6.28719 -0.329411  0.406879,  4.30896   6.26961 -0.329411  0.406879, 3.77332  2.47501 -14.6891 -9.89288
0,  3.46366   5.19489 -0.248269  0.439914,  3.23325   5.48952 -0.265314  0.410229,  3.22822   5.48404 -0.265314  0.410229,-6.79746  5.56597  6.86539 -6.74792
7,  8.62399   15.6008  0.514469 -0.473625,  8.68928   15.1764   0.52649 -0.450233,  8.61244   15.2529   0.52649 -0.450233,-0.13384 -2.22971  2.33665 -4.93894
9,  12.1835   7.23444  0.306005 -0.388392,  12.0064   7.10814  0.295431 -0.352443,  12.0567   7.19042  0.295431 -0.352443, -1.04106 -0.608362  -3.45564  -9.25582
16,  1.93023    13.204 -0.206128  0.390511,  1.65144   13.1322 -0.218218  0.357915,  1.68268   13.0497 -0.218218  0.357915, -12.825 -1.16893  5.86516 -8.34691
17,  8.03987  -3.07835 -0.493217 -0.342972,  8.08424  -3.00658 -0.520057 -0.361561,  8.02916  -3.09671 -0.520057 -0.361561,-0.133101  0.596514   5.44181   5.41982
18, 4.13941  6.13323 -0.38613 0.451551,  3.93305   6.09681 -0.400388  0.448875,  4.01522   6.13877 -0.400388  0.448875, -3.00026 0.0902481   3.69266 -0.592627
0,  3.45538   5.20955 -0.248269  0.439914,  3.36895   5.57385 -0.231408  0.389695,  3.33527   5.55671 -0.231408  0.389695,-3.47604  6.66373 -6.79159 -11.4155
7,  8.64113    15.585  0.514469 -0.473625,  8.77662   15.3298  0.467292 -0.496849,  8.74361   15.3091  0.467292 -0.496849,  1.1859 -1.77014 -9.17003  4.90363
9,  12.1937   7.22149  0.306005 -0.388392,  12.4963    7.3893  0.314298 -0.373989,  12.3995   7.34187  0.314298 -0.373989, 1.68794  1.66704  2.70997 -3.70836
16,  1.92335   13.2171 -0.206128  0.390511,  1.93908   13.2854 -0.231588  0.350763,  1.87971    13.235 -0.231588  0.350763,-2.26912 0.135557  12.3514 -10.1785
17,  8.02343  -3.08978 -0.493217 -0.342972,  7.92655  -3.19241 -0.550788 -0.361515,  7.94575  -3.17358 -0.550788 -0.361515,-0.968143   2.71206   11.6726   5.40636
18, 4.12654  6.14828 -0.38613 0.451551,  3.85224   6.18614 -0.386469  0.445631,  3.88593   6.17884 -0.386469  0.445631, -5.83069  0.496995 0.0879259  -1.31094
0,   3.4471   5.22422 -0.248269  0.439914, 3.71221  5.12422 -0.23376 0.399689, 3.62561  5.22452 -0.23376 0.399689,   5.17838 0.00578679   -5.84422   -9.14373
7,  8.65828   15.5692  0.514469 -0.473625,  8.60386   15.2643  0.565744 -0.453426,  8.63883   15.2707  0.565744 -0.453426,-0.224687  -1.91735   9.96661  -4.26461
9,  12.2039   7.20854  0.306005 -0.388392,  12.1807    6.9468  0.359222 -0.394577,  12.2324   7.03294  0.359222 -0.394577,0.232989 -2.43601  17.3908  1.59252
16,  1.91648   13.2301 -0.206128  0.390511,  2.46588   13.1771 -0.220814  0.305667,  2.33217   13.1928 -0.220814  0.305667,    21.69 -0.281869   7.12461  -21.7264
17,  8.00698  -3.10121 -0.493217 -0.342972,   7.5272  -3.09547 -0.458694 -0.374532,   7.6173  -3.11577 -0.458694 -0.374532, -4.8668 0.469301 -6.99956  9.20188
18, 4.11367  6.16334 -0.38613 0.451551,  4.02481     5.985 -0.375459  0.414613,  3.99064   6.03199 -0.375459  0.414613,-2.99074 -2.13107  -2.7635  -8.1802
0,  3.43883   5.23888 -0.248269  0.439914,  3.37561   5.45978 -0.228075  0.378546,  3.43014   5.40981 -0.228075  0.378546,-0.252692   3.26266  -8.13387    -13.95
7,  8.67543   15.5534  0.514469 -0.473625,  8.75772   15.2239  0.517876 -0.434771,   8.7352    15.231  0.517876 -0.434771,0.688876 -2.07281 0.662202 -8.20353
9,  12.2141    7.1956  0.306005 -0.388392,  12.2511   7.12033  0.271922 -0.373632,  12.2495   7.09769  0.271922 -0.373632,0.289964 -1.36062 -11.1379 -3.80011
16,  1.90961   13.2431 -0.206128  0.390511,  1.82372   13.3375 -0.165671  0.398438,  1.93654   13.3072 -0.165671  0.398438, 1.41009 0.483963 -19.6273  2.02984
17,  7.99054  -3.11264 -0.493217 -0.342972,  7.97481   -3.3622  -0.49048 -0.336221,  7.89087  -3.30952  -0.49048 -0.336221, -1.24735   6.32516 -0.554998  -1.96851
18,  4.1008  6.17839 -0.38613 0.451551, 4.05666  6.08805 -0.42318 0.452484, 4.03898  6.07854 -0.42318 0.452484,-1.50755 -1.61607  9.59521 0.206765
0,  3.43055   5.25355 -0.248269  0.439914,  3.64317   5.51944 -0.302366  0.442859,   3.5935    5.4976 -0.302366  0.442859, 4.74982  4.64551  21.7894 0.669457
7,  8.69258   15.5376  0.514469 -0.473625,   8.7227   15.5197  0.466384 -0.426713,   8.7294   15.4514  0.466384 -0.426713,0.423562 -0.55472 -9.34662 -9.90479
9,  12.2243   7.18265  0.306005 -0.388392,  12.0932   7.52676  0.320885 -0.396299,  12.1304   7.42735  0.320885 -0.396299,-0.767982   3.40683   4.86274   2.03594
16,  1.90274   13.2561 -0.206128  0.390511,  1.83358   13.4601 -0.179437  0.339466,  1.85552   13.4287 -0.179437  0.339466,-2.48171  1.30187 -12.9486 -13.0714
17,   7.9741  -3.12408 -0.493217 -0.342972,  7.76574  -2.94229 -0.488201 -0.292871,  7.79023  -3.02749 -0.488201 -0.292871,-2.30585  -3.0916 -1.01706 -14.6081
18, 4.08793  6.19344 -0.38613 0.451551,  4.16874   6.09082 -0.366358  0.478753,  4.13635   6.09145 -0.366358  0.478753, 1.18446 -1.64667 -5.12055  6.02421
0,  3.42228   5.26821 -0.248269  0.439914,  3.71628   5.06134 -0.269133  0.449788,  3.68637   5.16288 -0.269133  0.449788, 7.71675 -1.99926  8.40352  2.24442
7,  8.70973   15.5218  0.514469 -0.473625,  8.47183   15.4706  0.499684 -0.438175,  8.53332    15.463  0.499684 -0.438175,-2.02539 -0.37866 -2.87375  -7.4848
9,  12.2345    7.1697  0.306005 -0.388392,  12.2632   7.20487  0.300637 -0.351225,  12.2357   7.25198  0.300637 -0.351225,0.00981383    1.14762   -1.75429   -9.56934
16,  1.89587   13.2691 -0.206128  0.390511,  2.14691   13.2347 -0.277116  0.373995,  2.07996   13.2809 -0.277116  0.373995,   9.7098 0.0887687   34.4388  -4.22938
18, 4.07506  6.20849 -0.38613 0.451551,  4.39655   6.02986 -0.393785  0.461597,  4.33522   6.04732 -0.393785  0.461597, 6.38421 -2.59595  1.98238  2.22485
0,    3.414   5.28287 -0.248269  0.439914,  3.35276   5.11074 -0.195247  0.480483,  3.42585   5.12586 -0.195247  0.480483,0.347062 -2.97218 -21.3566  9.22198
7,  8.72688    15.506  0.514469 -0.473625,  8.21202   15.3439  0.512159 -0.481758,  8.28811   15.3674  0.512159 -0.481758, -5.02781 -0.893928 -0.449049    1.7173
9,  12.2447   7.15676  0.306005 -0.388392,  12.1456   7.29823  0.301299 -0.469722,  12.1681   7.28518  0.301299 -0.469722,-0.625475   1.79449  -1.53802   20.9403
16,    1.889   13.2821 -0.206128  0.390511,  1.98706    13.254 -0.144302  0.364793,  2.00589   13.2629 -0.144302  0.364793,  6.18804 -0.145261  -29.9941   -6.5856
18, 4.06218  6.22354 -0.38613 0.451551,  3.95854   5.97765 -0.339129  0.455159,   4.0404    5.9968 -0.339129  0.455159,-0.536376  -3.64328  -12.1723    0.7992
0,  3.40573   5.29754 -0.248269  0.439914,  3.41217   5.43124 -0.239626  0.459783,  3.41378   5.36609 -0.239626  0.459783,0.236562  1.29408 -3.48124  4.51648
7,  8.74403   15.4902  0.514469 -0.473625,  8.71615   15.6727  0.549905 -0.461653,  8.62362   15.6004  0.549905 -0.461653,-1.37704 0.710787  6.88787 -2.52759
9,  12.2549   7.14381  0.306005 -0.388392,  12.0612    7.0899  0.347993 -0.334638,  12.0875   7.13034  0.347993 -0.334638, -1.36599 -0.188571   13.7214  -13.8402
16,  1.88213   13.2952 -0.206128  0.390511,  1.65974   13.2272 -0.181093  0.426844,   1.7366    13.238 -0.181093  0.426844, -7.73234 -0.430285  -12.1452   9.30395
18, 4.04931   6.2386 -0.38613 0.451551,  4.19936   6.25488 -0.392804  0.399564,  4.16103   6.20019 -0.392804  0.399564,  2.75879 -0.615633   1.72846  -11.5128
0,  3.39745    5.3122 -0.248269  0.439914,  3.29391   5.28672 -0.294561  0.457399,   3.3191   5.30804 -0.294561  0.457399,-2.30616  -0.0783  18.6457  3.97469
7,  8.76118   15.4745  0.514469 -0.473625,  8.61124   15.6909  0.471869 -0.463997,  8.61815    15.667  0.471869 -0.463997, -1.6325  1.24456 -8.28029 -2.03272
9,  12.2651   7.13086  0.306005 -0.388392,   12.063   7.09902  0.320614 -0.401116,  12.0711   7.10356  0.320614 -0.401116, -1.58175 -0.382928     4.774   3.27621
16,  1.87526   13.3082 -0.206128  0.390511,  1.87504   13.3807 -0.232886   0.39198,  1.84251   13.3518 -0.232886   0.39198,-1.74636 0.327404  12.9812 0.376109
18, 4.03644  6.25365 -0.38613 0.451551,  3.72229   5.83874 -0.383073  0.464376,  3.81813   5.92312 -0.383073  0.464376,-5.40864 -5.28536 -0.79161  2.84019
0,  3.38917   5.32686 -0.248269  0.439914,  3.38869   5.38513 -0.253746  0.452703,  3.37081   5.37121 -0.253746  0.452703,-0.541863  0.832459   2.20594   2.90716
7,  8.77833   15.4587  0.514469 -0.473625,  8.56396   15.0681  0.500961 -0.449052,  8.57971   15.1994  0.500961 -0.449052,-2.26262  -1.6769 -2.62569 -5.18819
9,  12.2753   7.11792  0.306005 -0.388392,  11.9697   6.87796  0.313494 -0.418227,  11.9949   6.92575  0.313494 -0.418227, -2.2844 -2.69982  2.44739   7.6817
16,  1.86839   13.3212 -0.206128  0.390511, 2.00587  13.7349  -0.1695 0.410186, 1.96735  13.6516  -0.1695 0.410186, 5.29645   2.4799 -17.7693  5.03816
18, 4.02357   6.2687 -0.38613 0.451551, 3.89145  6.02525 -0.37407 0.460693, 3.87206  6.00574 -0.37407 0.460693,-3.76552 -4.19485 -3.12325  2.02461
0,   3.3809   5.34153 -0.248269  0.439914,   3.6473   4.87567 -0.317361  0.436425,  3.58314   4.99064 -0.317361  0.436425,  5.98199  -6.56905   27.8293 -0.793134
7,  8.79548   15.4429  0.514469 -0.473625,  8.89415   15.3222  0.474147 -0.490664,  8.82711   15.2912  0.474147 -0.490664, 0.359709 -0.982218  -7.83765   3.59778
9,  12.2855   7.10497  0.306005 -0.388392,  11.7863    7.4216   0.28889 -0.384644,  11.8356   7.30682   0.28889 -0.384644, -3.66227   2.84102  -5.59312 -0.964897
16,  1.86152   13.3342 -0.206128  0.390511,  2.03484    13.376 -0.204312  0.374297,  2.01837   13.4411 -0.204312  0.374297,  8.42618  0.801491 -0.881066  -4.15195
18,  4.0107  6.28375 -0.38613 0.451551,  3.70705   6.58139 -0.338769  0.443414,   3.7414   6.45524 -0.338769  0.443414, -6.7146  2.72914 -12.2655 -1.80192
0,  3.37262   5.35619 -0.248269  0.439914,  3.53327   5.62433 -0.202664  0.495305,  3.54212   5.48493 -0.202664  0.495305,  5.0257  2.40359 -18.3695  12.5913
7,  8.81262   15.4271  0.514469 -0.473625,   8.9903   15.5822  0.475774 -0.468444,  8.95712    15.513  0.475774 -0.468444, 1.63966 0.557025 -7.52144 -1.09373
9,  12.2957   7.09202  0.306005 -0.388392,   11.968   7.12297  0.304874 -0.313429,  11.9404   7.16148  0.304874 -0.313429, -2.89012  0.979369 -0.369533  -19.3008
16,  1.85465   13.3472 -0.206128  0.390511,  1.67914   13.5045 -0.242407  0.415081,  1.75398   13.4931 -0.242407  0.415081,-5.4277 1.09264 17.6001 6.29169
18, 3.99783   6.2988 -0.38613 0.451551,    4.036   5.96335 -0.433423   0.41201,  3.96713   6.07743 -0.433423   0.41201,-0.767886   -3.5146    12.248  -8.75655
0,  3.36435   5.37086 -0.248269  0.439914,  3.37241   5.56954 -0.229865  0.404556,   3.4091   5.55421 -0.229865  0.404556, 1.33014  3.41384 -7.41313 -8.03742
7,  8.82977   15.4113  0.514469 -0.473625,  8.82292   15.7779  0.415675 -0.537285,  8.85671   15.7147  0.415675 -0.537285,0.305032  1.96892  -19.203  13.4411
9,  12.3059   7.07908  0.306005 -0.388392,  12.2739   6.90075  0.322368 -0.399179,  12.2011    6.9571  0.322368 -0.399179,-0.851693  -1.72306   5.34724   2.77735
16,  1.84777   13.3602 -0.206128  0.390511,  1.96939   13.6622 -0.141754  0.382931,  1.91907   13.6273 -0.141754  0.382931, 3.85838  1.99855 -31.2301 -1.94114
18, 3.98496  6.31386 -0.38613 0.451551,  4.20817   6.14651 -0.407739  0.451367,  4.15065   6.13405 -0.407739  0.451367,   4.15782   -2.84781    5.59627 -0.0406164
0,  3.35607   5.38552 -0.248269  0.439914,  3.33552   5.03565 -0.211335  0.457963,  3.35036   5.15544 -0.211335  0.457963,-0.170143  -4.27224  -14.8768   4.10278
7,  8.84692   15.3955  0.514469 -0.473625,  9.07654   15.5693    0.5096 -0.469811,  9.03016    15.598    0.5096 -0.469811,  2.07124   1.31521 -0.946456 -0.805181
9,  12.3161   7.06613  0.306005 -0.388392,  12.4009    6.8887  0.343712 -0.410178,  12.3583    6.9011  0.343712 -0.410178,0.342571 -2.33545  12.3223  5.60926
16,   1.8409   13.3733 -0.206128  0.390511,  1.96668   13.4401 -0.278173  0.401763,   1.9549   13.4851 -0.278173  0.401763,6.19225 0.83629 34.9518 2.88127
18, 3.97209  6.32891 -0.38613 0.451551,  4.08857   6.35447 -0.400812  0.473042,  4.09948   6.30823 -0.400812  0.473042,  3.20729 -0.326754   3.80232   4.75942
0,   3.3478   5.40018 -0.248269  0.439914,  3.34304   5.57295 -0.195993  0.461405,   3.3431   5.48238 -0.195993  0.461405,-0.140233   1.52218  -21.0562   4.88519
7,  8.86407   15.3797  0.514469 -0.473625,  8.72476   15.2332  0.485038 -0.453894,  8.79734   15.3118  0.485038 -0.453894,-0.752788 -0.441693  -5.72058  -4.16589
9,  12.3263   7.05318  0.306005 -0.388392,  11.9534   7.16432  0.307818 -0.396584,  12.0472   7.10198  0.307818 -0.396584,-2.26476 0.691832 0.592482  2.10934
16,  1.83403   13.3863 -0.206128  0.390511,  1.95386   13.1357 -0.228818  0.391873,    1.952   13.2174 -0.228818  0.391873, 6.43242  -1.2616   11.008 0.348864
18, 3.95922  6.34396 -0.38613 0.451551,  3.92949   6.68636 -0.329895   0.43932,  3.96475   6.60477 -0.329895   0.43932, 0.13984  4.11118 -14.5638 -2.70858
0,  3.33952   5.41485 -0.248269  0.439914,  3.33279   5.08862 -0.254004  0.413277,  3.33364   5.18074 -0.254004  0.413277,-0.176148  -4.32343   2.30997  -6.05512
7,  8.88122    15.364  0.514469 -0.473625,  9.08644   15.1457  0.506576 -0.456751,  9.02499   15.1797  0.506576 -0.456751, 1.61878  -1.1994 -1.53427 -3.56255
9,  12.3365   7.04024  0.306005 -0.388392,  12.5891   7.20052  0.287495 -0.344165,  12.4694   7.17535  0.287495 -0.344165,1.07705 1.91921 -6.0489 -11.387
16,  1.82716   13.3993 -0.206128  0.390511,  1.20365    13.849 -0.235804  0.402556,  1.37042   13.7098 -0.235804  0.402556,-24.9971  2.31692   14.397  3.08449
18, 3.94635  6.35901 -0.38613 0.451551,  4.15996   6.75707 -0.332609  0.482839,  4.11353   6.72608 -0.332609  0.482839,4.23646 5.77241 -13.861 6.92901
0,  3.33124   5.42951 -0.248269  0.439914,  3.55439   5.43934 -0.266855  0.490207,  3.50278   5.38422 -0.266855  0.490207,  5.14936 -0.834163    7.4861   11.4324
7,  8.89837   15.3482  0.514469 -0.473625,  8.93349    15.174  0.544629 -0.453592,  8.95789   15.1719  0.544629 -0.453592,0.668895 -1.14873  5.86238 -4.22953
9,  12.3467   7.02729  0.306005 -0.388392,  12.4782   6.44872  0.332763 -0.362188,  12.4784   6.60974  0.332763 -0.362188, 1.06651 -5.94189   8.7444 -6.74665
16,  1.82029   13.4123 -0.206128  0.390511, 1.54906  12.9141 -0.17134 0.375513, 1.50707  13.0963 -0.17134 0.375513,-17.2069 -2.35621  -16.877 -3.84057
18, 3.93348  6.37406 -0.38613 0.451551,  4.20544   6.82129 -0.362331  0.476483,  4.18225   6.80348 -0.362331  0.476483, 6.32463  6.73695 -6.16339  5.52151
0,  3.32297   5.44417 -0.248269  0.439914,  3.46944   5.91405 -0.263169  0.408979,  3.47495   5.79844 -0.263169  0.408979, 4.57359  6.50721  6.00123 -7.03214
7,  8.91552   15.3324  0.514469 -0.473625,  8.67322   15.3111  0.598518 -0.428859,   8.7414   15.2764  0.598518 -0.428859, -1.95295 -0.365307    16.337  -9.45174
9,  12.3569   7.01434  0.306005 -0.388392,  12.5049   6.94265  0.361136 -0.388434,  12.5014   6.86497  0.361136 -0.388434, 1.16928 -2.12948  18.0163 0.010827
16,  1.81342   13.4253 -0.206128  0.390511,  1.74785   13.1716 -0.162107  0.423246,  1.69235   13.1574 -0.162107  0.423246,-6.67623 -1.99547 -21.3559  8.38251
18,  3.9206  6.38911 -0.38613 0.451551,  3.90125   6.13948 -0.340011  0.498613,  3.96179   6.29255 -0.340011  0.498613, 1.05063 -1.51133  -11.944  10.4224
0,  3.31469   5.45884 -0.248269  0.439914,  3.16315   5.23034 -0.251422  0.494025,  3.23138   5.36131 -0.251422  0.494025,-2.51357 -1.78655  1.26983  12.3003
7,  8.93267   15.3166  0.514469 -0.473625,   8.8716   15.5756   0.47202 -0.512443,  8.84678    15.505   0.47202 -0.512443,-0.961514   1.23005  -8.25102   8.19604
9,  12.3671    7.0014  0.306005 -0.388392,  12.5882   7.22409  0.373139 -0.420987,  12.5714   7.14032  0.373139 -0.420987,1.65141 1.98424  21.939 8.39245
16,  1.80655   13.4383 -0.206128  0.390511, 1.48142  13.4731 -0.21612 0.359703, 1.52769  13.4052 -0.21612 0.359703, -15.4358 -0.246907   4.84735   -7.8891
18, 3.90773  6.40417 -0.38613 0.451551,   3.7337   6.24242 -0.393365  0.457418,   3.7825   6.25745 -0.393365  0.457418,-3.20462 -2.29091  1.87366  1.29933
0,  3.30642    5.4735 -0.248269  0.439914,   3.6762   5.92027 -0.246357  0.381839,  3.57416   5.79813 -0.246357  0.381839,   8.0977   5.93093 -0.770293  -13.2015
7,  8.94982   15.3008  0.514469 -0.473625,  9.16532   15.6844  0.531231 -0.522003,  9.09714   15.6401  0.531231 -0.522003,1.64612 2.21781 3.25803 10.2146
9,  12.3773   6.98845  0.306005 -0.388392,  12.0774   7.16696  0.264496 -0.369005,  12.1914    7.1578  0.264496 -0.369005,-1.50214  2.42329 -13.5648 -4.99157
16,  1.79968   13.4514 -0.206128  0.390511,  1.14414   13.3429 -0.215029  0.366774,  1.22888   13.3597 -0.215029  0.366774, -31.7168 -0.681804   4.31832  -6.07854
18, 3.89486  6.41922 -0.38613 0.451551,  4.00589    6.4459 -0.329073  0.443945,  3.95264   6.40691 -0.329073  0.443945,  1.48346 -0.191783  -14.7766  -1.68433
0,  3.29814   5.48816 -0.248269  0.439914, 3.49896  5.45377 -0.19468 0.438774, 3.51404  5.53416 -0.19468 0.438774,  6.54604  0.838167  -21.5852 -0.259209
7,  8.96696    15.285  0.514469 -0.473625,  9.01878   14.9737  0.508097 -0.471781,  9.04041   15.1199  0.508097 -0.471781, 0.819034  -1.08046   -1.2386 -0.389141
9,  12.3875    6.9755  0.306005 -0.388392,  12.3997   7.11348  0.324368 -0.362631,  12.3548   7.12069  0.324368 -0.362631,-0.264626   2.08136   6.00085  -6.63274
16,  1.79281   13.4644 -0.206128  0.390511,  1.91731   13.5437 -0.215072  0.386291,   1.7607    13.505 -0.215072  0.386291,-1.79091  0.30162  4.33914 -1.08073
18, 3.88199  6.43427 -0.38613 0.451551,  3.52581   6.33773 -0.334118  0.459137,  3.61944   6.35663 -0.334118  0.459137,-6.76338  -1.2066 -13.4701   1.6801
0,  3.28987   5.50283 -0.248269  0.439914,  3.26702   5.51225 -0.255915  0.486508,  3.32117   5.52048 -0.255915  0.486508, 0.95159 0.320781  3.07941  10.5916
7,  8.98411   15.2692  0.514469 -0.473625,  9.0372  15.4023 0.546466  -0.5016, 9.04174  15.3352 0.546466  -0.5016,0.641408 0.432004   6.2194  5.90673
9,  12.3977   6.96256  0.306005 -0.388392, 12.5496  6.86506 0.288994 -0.38468, 12.5082   6.9199 0.288994 -0.38468, 0.890933 -0.612737  -5.55892 -0.955559
16,  1.78594   13.4774 -0.206128  0.390511,  1.80035   13.3036 -0.205111  0.449981,  1.78981   13.3518 -0.205111  0.449981, 0.216747 -0.931753 -0.493587   15.2288
18, 3.86912  6.44932 -0.38613 0.451551,  4.02124   6.42479 -0.386526  0.427056,  3.92826   6.41289 -0.386526  0.427056,  1.52862 -0.564864  0.102691   -5.4246
0,  3.28159   5.51749 -0.248269  0.439914,  2.81632   5.48678 -0.254145  0.401611,  2.92807   5.49802 -0.254145  0.401611, -10.7729 -0.352994    2.3668  -8.70683
7,  9.00126   15.2534  0.514469 -0.473625,  8.99964   15.5977  0.517796 -0.429798,  9.01322   15.5348  0.517796 -0.429798,0.132849  1.84455 0.646758 -9.25351
9,  12.4079   6.94961  0.306005 -0.388392,  12.3994   6.70182  0.326118 -0.363493,   12.426   6.74803  0.326118 -0.363493,0.145803 -2.90055  6.57286  -6.4108
16,  1.77906   13.4904 -0.206128  0.390511,   1.5886    13.346 -0.245332  0.401681,  1.63236   13.3507 -0.245332  0.401681,-8.24612  -1.0355  19.0195  2.86041
18, 3.85625  6.46437 -0.38613 0.451551,  3.82875    6.3046 -0.337737  0.468929,  3.84826   6.33219 -0.337737  0.468929,-0.207218  -2.04487  -12.5328   3.84854
0,  3.27331   5.53216 -0.248269  0.439914, 3.05701  5.05115 -0.24232  0.49554, 3.02607  5.15477 -0.24232  0.49554,-7.55339  -6.8216 -2.39646  12.6446
7,  9.01841   15.2377  0.514469 -0.473625,  8.86085   15.2855  0.528226 -0.447314,  8.89904   15.3384  0.528226 -0.447314,-1.32366 0.661153  2.67394  -5.5551
9,  12.4181   6.93666  0.306005 -0.388392,  12.0054   6.65689  0.357471 -0.418694,  12.1026   6.67468  0.357471 -0.418694,-2.54132 -3.77681  16.8187  7.80192
16,  1.77219   13.5034 -0.206128  0.390511, 2.08302  13.2045 -0.18316 0.405864, 1.97971  13.2404 -0.18316 0.405864, 11.7098  -1.9477 -11.1423  3.93153
18, 3.84338  6.47943 -0.38613 0.451551,  3.60891   6.80974 -0.413748  0.392539,  3.66027   6.70574 -0.413748  0.392539,-4.76433  3.49285  7.15257 -13.0687
0,  3.26504   5.54682 -0.248269  0.439914,  3.61761   5.24359 -0.240968  0.452771,  3.48261   5.22731 -0.240968  0.452771, 6.66355 -5.76014 -2.94087  2.92255
7,  9.03556   15.2219  0.514469 -0.473625, 8.76479  15.3455 0.499019 -0.45005, 8.79898  15.3405 0.499019 -0.45005,-2.61835 0.779624 -3.00319 -4.97749
9,  12.4283   6.92372  0.306005 -0.388392,  12.5149   7.20294  0.290229 -0.336194,  12.4247   7.08086  0.290229 -0.336194,-0.0290898    2.26968   -5.15548   -13.4394
16,  1.76532   13.5164 -0.206128  0.390511,   1.733  13.2892 -0.17463 0.415107, 1.78717  13.2813 -0.17463 0.415107, 1.23786 -1.74005 -15.2808  6.29842
18, 3.83051  6.49448 -0.38613 0.451551,  3.92048   6.40173 -0.431085  0.457876,  3.85879   6.47313 -0.431085  0.457876, 0.738334 -0.328739   11.6424   1.40088
0,  3.25676   5.56148 -0.248269  0.439914,  3.06648   5.45189 -0.235628  0.480504,  3.15836   5.40472 -0.235628  0.480504,-3.02147  -2.8187 -5.09174  9.22689
7,  9.05271   15.2061  0.514469 -0.473625, 9.07496   14.778 0.523074 -0.46192, 9.01657  14.9013 0.523074 -0.46192,-0.399254  -2.00429   1.67268  -2.47119
9,  12.4385   6.91077  0.306005 -0.388392,  12.4721   6.38966  0.315509 -0.393776,  12.4636   6.54276  0.315509 -0.393776,0.201323 -5.32519  3.10584   1.3862
16,  1.75845   13.5295 -0.206128  0.390511,  1.73352   13.5068 -0.189736  0.387035,  1.74429   13.4591 -0.189736  0.387035,-0.805304 -0.519748  -7.95222 -0.890007
18, 3.81764  6.50953 -0.38613 0.451551,  3.97771   6.35058 -0.386559  0.466399,   3.9477    6.3816 -0.386559  0.466399, 3.40702 -1.96519 0.111026   3.2883
0,  3.24849   5.57615 -0.248269  0.439914,  3.37718   5.26182 -0.220364  0.450691,  3.32615    5.2976 -0.220364  0.450691,  2.3907 -4.99531 -11.2401  2.44984
7,  9.06986   15.1903  0.514469 -0.473625,  8.7237   15.096 0.507351  -0.4695, 8.79356  15.0487 0.507351  -0.4695, -3.04629 -0.932115  -1.38361 -0.870823
9,  12.4487   6.89782  0.306005 -0.388392,  12.1564   6.98525  0.332463 -0.389745,  12.2279   6.88267  0.332463 -0.389745, -1.77364 -0.219767   8.64624  0.348435
16,  1.75158   13.5425 -0.206128  0.390511,  1.33826   13.3707 -0.152205  0.356694,  1.42825   13.3936 -0.152205  0.356694,-18.4592 -1.09971   -26.16 -8.65972
18, 3.80476  6.52458 -0.38613 0.451551,  3.83075   6.74284 -0.366935   0.50498,  3.85418   6.66501 -0.366935   0.50498, 1.29883  2.15231 -4.97117  11.8325
0,  3.24021   5.59081 -0.248269  0.439914,  3.26992   5.89355 -0.263576  0.472988,  3.28093   5.76276 -0.263576  0.472988,1.25666 3.07552 6.16552 7.51829
7,  9.08701   15.1745  0.514469 -0.473625,  9.09994   15.3122  0.518942 -0.462895,  9.03477   15.2494  0.518942 -0.462895,-0.574912   0.49325  0.869353  -2.26534
9,  12.4589   6.88488  0.306005 -0.388392,  12.7506   6.46674   0.28563 -0.397257,  12.6355   6.55746   0.28563 -0.397257, 1.41675 -4.75556 -6.65851  2.28256
16,  1.74471   13.5555 -0.206128  0.390511,  1.45699    13.521 -0.224506   0.40347,  1.44938    13.495 -0.224506   0.40347, -16.9273 -0.446371   8.91604   3.31841
18, 3.79189  6.53963 -0.38613 0.451551,  3.82974   6.40518 -0.359153  0.399778,  3.83249   6.46747 -0.359153  0.399778, 1.07067 -1.10347  -6.9866 -11.4655
19,  18.5955   11.3764 -0.231757 -0.326946,  18.3725   11.5887 -0.263898 -0.376938,  17.7665   11.2063 -0.263898 -0.376939,-4.45786 -1.49522  13.8683  15.2909
0,  3.23194   5.60547 -0.248269  0.439914,  3.16844   5.59086 -0.265252  0.449155,  3.19179   5.63311 -0.265252  0.449155,-1.24217  0.49307   6.8405  2.10069
7,  9.10416   15.1587  0.514469 -0.473625,   9.4682    15.205   0.56118 -0.465112,  9.37451   15.2115   0.56118 -0.465112, 2.96951 0.348523  9.07943 -1.79738
9,  12.4691   6.87193  0.306005 -0.388392,  12.8543   7.12576  0.262984 -0.393328,  12.8071   6.99483  0.262984 -0.393328, 2.71068  1.78835 -14.0588  1.27093
16,  1.73784   13.5685 -0.206128  0.390511,  1.74988   13.5739 -0.194971  0.365646,  1.68054   13.5592 -0.194971  0.365646,  -3.29716 -0.0690066   -5.41263    -6.3674
18, 3.77902  6.55468 -0.38613 0.451551,  3.72052   7.15945 -0.424501  0.371096,  3.74304   7.00665 -0.424501  0.371096,-0.952218   6.89538   9.93731  -17.8175
19,  18.5878   11.3655 -0.231757 -0.326946,  18.9997   11.2459 -0.209901 -0.350077,  18.7317   11.2347 -0.209901 -0.350077,0.774113 -1.15087 -9.43063  7.07485
